round,probe_loss,probe_entropy,output_drift_vs_0,output_drift_vs_prev,delta_norm,theta_norm,applied_change,gross_drift,net_drift,drift_ratio,nan_count,inf_count,layer_drift_sum,delta_cosine,param_hash,hash_changed
55,3.2200450476738878,4.5688453912734985,0.1527481973171234,0.018234539311379194,1.272929608821869,15.717669248580933,0.3055031024850905,16.646455676294863,14.688444212079048,0.8823766751137918,0,0,14.688444212079048,0.9999195337295532,,
56,3.2200421296584496,4.568879008293152,0.1555569376796484,0.018230808433145285,1.2723113298416138,15.75320565700531,0.3053546976298094,16.951810373924673,14.957117155194283,0.8823315519267775,0,0,14.957117155194283,0.9998381733894348,,
57,3.220040054625249,4.568911790847778,0.1583638023585081,0.018228717148303986,1.2740131616592407,15.788856983184814,0.30576314497739077,17.257573518902063,15.226686805486679,0.8823191040622337,0,0,15.226686805486679,0.9999491572380066,,
58,3.220038206548805,4.568945348262787,0.16117510199546814,0.01823561731725931,1.2737727165222168,15.824580073356628,0.3057054462842643,17.563278965186328,15.496891736984253,0.8823461591483619,0,0,15.496891736984253,0.9999679327011108,,
59,3.220036131515604,4.56897896528244,0.16397876851260662,0.018234767019748688,1.2757766842842102,15.860412120819092,0.30618642177432775,17.869465386960655,15.767958641052246,0.8823967757064093,0,0,15.767958641052246,0.9999577403068542,,
60,3.22003298654341,4.569012820720673,0.1667991653084755,0.01824718015268445,1.2772899866104126,15.896387934684753,0.30654960265383124,18.176014989614487,16.040179282426834,0.8824915302716839,0,0,16.040179282426834,0.999976396560669,,
61,3.220032792009047,4.569045543670654,0.16960974596440792,0.01824372773990035,1.277829349040985,15.932455778121948,0.3066790271550417,18.48269401676953,16.313138008117676,0.8826168952056299,0,0,16.313138008117676,0.9998993873596191,,
62,3.220030943932603,4.5690789222717285,0.1724209301173687,0.01823900081217289,1.2787591218948364,15.968620538711548,0.30690218787640333,18.78959620464593,16.586825042963028,0.8827664449149192,0,0,16.586825042963028,0.9999598860740662,,
63,3.220029063433765,4.569111943244934,0.1752589326351881,0.01825009286403656,1.2802019715309143,16.004895448684692,0.30724847689270973,19.09684468153864,16.86133086681366,0.8829380532750006,0,0,16.86133086681366,0.9999651908874512,,
64,3.220029225545734,4.569145858287811,0.1780992578715086,0.018250418826937675,1.2820623517036438,16.041314840316772,0.30769495852291584,19.404539640061557,17.136905997991562,0.8831390136466188,0,0,17.136905997991562,0.9999732375144958,,
65,3.2200263399526894,4.569179534912109,0.1809454895555973,0.018249673768877983,1.2816014289855957,16.077765464782715,0.30758433789014816,19.712123977951705,17.412692070007324,0.8833493584700862,0,0,17.412692070007324,0.9999416470527649,,
66,3.220025205168908,4.569214701652527,0.18383394367992878,0.018270511645823717,1.29035085439682,16.114686727523804,0.30968422070145607,20.02180819865316,17.69117185473442,0.8835951118502673,0,0,17.69117185473442,0.9994837045669556,,
67,3.2200250754793327,4.569248676300049,0.18673763796687126,0.018271848559379578,1.2924994826316833,16.15176773071289,0.3101998879574239,20.332008086610585,17.970848888158798,0.8838698475627902,0,0,17.970848888158798,0.9999731183052063,,
68,3.2200236488940073,4.56928414106369,0.18963522464036942,0.018274053931236267,1.2902299761772156,16.188793182373047,0.30965518951416016,20.641663276124746,18.25006127357483,0.8841371467716435,0,0,18.25006127357483,0.9998540878295898,,
69,3.2200242000747012,4.5693196058273315,0.19254937395453453,0.01828026259317994,1.2945974469184875,16.226075649261475,0.31070336420089006,20.952366640325636,18.531024366617203,0.8844358579975821,0,0,18.531024366617203,0.9998925924301147,,
70,3.2200224168430447,4.569355487823486,0.19545827060937881,0.018278559669852257,1.2935453653335571,16.263347148895264,0.31045088032260537,21.26281752064824,18.81221652030945,0.8847471179226409,0,0,18.81221652030945,0.999936044216156,,
71,3.2200231949804947,4.569390416145325,0.19835071824491024,0.01826945086941123,1.29086834192276,16.300565719604492,0.3098084032535553,21.572625923901796,19.093008756637573,0.8850572398551737,0,0,19.093008756637573,0.9998704195022583,,
72,3.220023259825282,4.569425582885742,0.20125560089945793,0.01827891916036606,1.2924085855484009,16.337903022766113,0.3101780670695007,21.882803990971297,19.374704360961914,0.8853849062923977,0,0,19.374704360961914,0.9999805688858032,,
73,3.220024718833001,4.569461703300476,0.20415498688817024,0.018278360832482576,1.2911797761917114,16.37522554397583,0.30988314747810364,22.1926871384494,19.65634635090828,0.8857127678266716,0,0,19.65634635090828,0.9999479651451111,,
74,3.2200245567210324,4.569497644901276,0.20705903321504593,0.018277826253324747,1.2933712601661682,16.412719011306763,0.3104090872220695,22.50309622567147,19.93901762366295,0.8860566307722441,0,0,19.93901762366295,0.9999772906303406,,
75,3.2200243946090636,4.569533705711365,0.20997638255357742,0.018286139238625765,1.294990360736847,16.45033073425293,0.31079767644405365,22.813893902115524,20.222512185573578,0.8864121255380024,0,0,20.222512185573578,0.9999882578849792,,
76,3.2200262102631143,4.5695701241493225,0.21287921629846096,0.018273709807544947,1.2925381660461426,16.48784065246582,0.31020915834233165,23.124103060457855,20.505567282438278,0.8867616282813515,0,0,20.505567282438278,0.9998805522918701,,
77,3.2200281556067396,4.569606781005859,0.2158073764294386,0.018291915766894817,1.293394148349762,16.52544593811035,0.3104146020486951,23.43451766250655,20.789294242858887,0.8871227708739785,0,0,20.789294242858887,0.9999868869781494,,
78,3.22002867436504,4.569643616676331,0.21872184611856937,0.018278556875884533,1.294485092163086,16.56316900253296,0.3106764075346291,23.74519407004118,21.073675602674484,0.8874922453997468,0,0,21.073675602674484,0.9999861121177673,,
79,3.220030425174303,4.569680213928223,0.22164243459701538,0.01828383980318904,1.295266568660736,16.600972175598145,0.3108639642596245,24.056058034300804,21.35862922668457,0.8878690430588861,0,0,21.35862922668457,0.9999842643737793,,
80,3.2200310087773905,4.569717645645142,0.22456400282680988,0.01828633388504386,1.294766366481781,16.638818740844727,0.3107439042069018,24.366801938507706,21.643707275390625,0.8882457094702048,0,0,21.643707275390625,0.9999619126319885,,
81,3.2200331486553786,4.569754958152771,0.22748564928770065,0.018288802821189165,1.2955451607704163,16.6767635345459,0.3109308131970465,24.677732751704752,21.92954221367836,0.888636830389638,0,0,21.92954221367836,0.9999601244926453,,
82,3.2200358721364544,4.569791495800018,0.2304142527282238,0.018294532783329487,1.2958460450172424,16.714791297912598,0.3110030428506434,24.988735794555396,22.21576714515686,0.8890312550343742,0,0,22.21576714515686,0.9999791383743286,,
83,3.2200373959889608,4.569829225540161,0.23333662375807762,0.018286872189491987,1.295799195766449,16.752878665924072,0.3109918050467968,25.299727599602193,22.502295345067978,0.8894283646524681,0,0,22.502295345067978,0.9999855160713196,,
84,3.220040735495518,4.569868206977844,0.2362585924565792,0.018290008418262005,1.2973041534423828,16.79106569290161,0.3113529812544584,25.61108058085665,22.789544373750687,0.8898314267451937,0,0,22.789544373750687,0.9999849796295166,,
85,3.220042453882387,4.5699058175086975,0.2391979619860649,0.018297179136425257,1.2984299063682556,16.829376697540283,0.3116231635212898,25.92270374437794,23.07751414179802,0.890243331458129,0,0,23.07751414179802,0.9999762177467346,,
86,3.220045015251494,4.5699456334114075,0.24216187000274658,0.01830817712470889,1.3043579459190369,16.868031978607178,0.31304589891806245,26.235749643296003,23.36723256111145,0.8906638033528258,0,0,23.36723256111145,0.9997704029083252,,
87,3.2200490356283202,4.56998485326767,0.24512162432074547,0.01830427348613739,1.302635908126831,16.906670808792114,0.3126326142810285,26.548382257577032,23.6569042801857,0.8910864718859854,0,0,23.6569042801857,0.9999690055847168,,
88,3.2200509809719455,4.570024907588959,0.24809949472546577,0.018316391389817,1.3048802018165588,16.945484161376953,0.3131712335161865,26.86155349109322,23.947506099939346,0.8915160512916349,0,0,23.947506099939346,0.9999747276306152,,
89,3.220054028676959,4.570066034793854,0.25107981264591217,0.018323959782719612,1.305899739265442,16.984384059906006,0.31341592175886035,27.17496941285208,24.238524854183197,0.8919430408896425,0,0,24.238524854183197,0.9999818801879883,,
90,3.22005714122676,4.570106506347656,0.254046693444252,0.018308579456061125,1.3054115772247314,17.02333092689514,0.31329878279939294,27.48826819565147,24.529760867357254,0.8923720000387972,0,0,24.529760867357254,0.9999693632125854,,
91,3.2200609994916167,4.5701475739479065,0.25701070576906204,0.01830935152247548,1.3031965494155884,17.062206268310547,0.31276713917031884,27.80103533482179,24.820695161819458,0.892797511419647,0,0,24.820695161819458,0.9998882412910461,,
92,3.2200651819804116,4.570188581943512,0.25997428223490715,0.018310466781258583,1.3027364611625671,17.101135730743408,0.31265672529116273,28.113692060112953,25.11178568005562,0.8932226200088013,0,0,25.11178568005562,0.9999823570251465,,
93,3.220068975400481,4.570229172706604,0.26293886452913284,0.018306272104382515,1.3045931458473206,17.140198230743408,0.3131023459136486,28.426794406026602,25.403627336025238,0.893650792037201,0,0,25.403627336025238,0.9999858140945435,,
94,3.2200711152784693,4.570270776748657,0.265916146337986,0.01831561094149947,1.3061487078666687,17.179360151290894,0.3134756996296346,28.740270105656236,25.696190983057022,0.8940831414802529,0,0,25.696190983057022,0.9999787211418152,,
95,3.2200751356552955,4.570312082767487,0.26889628916978836,0.018318685237318277,1.3055819869041443,17.21855354309082,0.31333969440311193,29.05360980005935,25.988816618919373,0.8945124821930179,0,0,25.988816618919373,0.9999779462814331,,
96,3.220079642368028,4.570353388786316,0.27186835929751396,0.018315165303647518,1.3034993410110474,17.257701635360718,0.3128398568369448,29.366449656896293,26.281045466661453,0.8949343817082372,0,0,26.281045466661453,0.9999397397041321,,
97,3.2200836303224603,4.570395588874817,0.27483269572257996,0.018306298181414604,1.3030076026916504,17.29687738418579,0.31272181728854775,29.67917147418484,26.57339856028557,0.8953551342697827,0,0,26.57339856028557,0.9999889135360718,,
98,3.220088234302374,4.570437133312225,0.2778052054345608,0.01831152057275176,1.3034160137176514,17.33613085746765,0.31281986413523555,29.991991338320076,26.866133898496628,0.8957769290953846,0,0,26.866133898496628,0.999994158744812,,
99,3.2200925464807435,4.570479929447174,0.28078367188572884,0.01831260370090604,1.3051539659500122,17.37553358078003,0.31323694810271263,30.30522828642279,27.15960195660591,0.8962018599534173,0,0,27.15960195660591,0.9999783039093018,,
100,3.220098155554864,4.570522367954254,0.2837592139840126,0.01830749586224556,1.3043214678764343,17.41494369506836,0.31303716031834483,30.618265446741134,27.453056126832962,0.8966234934041322,0,0,27.453056126832962,0.999980628490448,aee7e5c65807890185a5a47157fdf903423bf625f43f542da7126cb0b7e2be87,True
101,3.2201031810258964,4.570565104484558,0.28674496710300446,0.018316945992410183,1.3041606545448303,17.454429626464844,0.31299853743985295,30.931263984180987,27.7468099296093,0.8970473998023103,0,0,27.7468099296093,0.999961256980896,,
102,3.2201072014027226,4.570607781410217,0.28973348438739777,0.01831640023738146,1.3049741387367249,17.494006633758545,0.3131937989965081,31.244457783177495,28.041007548570633,0.8974714089507245,0,0,28.041007548570633,0.999988853931427,,
103,3.22011235656333,4.570650577545166,0.29273105412721634,0.018317614682018757,1.305322289466858,17.533658981323242,0.3132773330435157,31.55773511622101,28.335584074258804,0.8978966319954031,0,0,28.335584074258804,0.9999896287918091,,
104,3.220117057810425,4.570694148540497,0.29572293534874916,0.018311087042093277,1.3057236671447754,17.573383331298828,0.31337366346269846,31.87110877968371,28.630443334579468,0.898319651584544,0,0,28.630443334579468,0.9999932050704956,,
105,3.22012201843667,4.570737659931183,0.29872361570596695,0.018315052147954702,1.3054461479187012,17.613152265548706,0.3133070836775005,32.18441586336121,28.925432085990906,0.8987403160831874,0,0,28.925432085990906,0.9999905824661255,,
106,3.2201278544675467,4.570782244205475,0.3017371967434883,0.018319080118089914,1.3098262548446655,17.653197526931763,0.3143583182245493,32.49877418158576,29.22179165482521,0.8991659652006742,0,0,29.22179165482521,0.9998629093170166,,
107,3.2201348577045983,4.570827543735504,0.30476686730980873,0.018328983336687088,1.310409128665924,17.693320512771606,0.314498164691031,32.81327234627679,29.51840043067932,0.899587219438898,0,0,29.51840043067932,0.9999813437461853,,
108,3.2201397859084495,4.570871949195862,0.3077988587319851,0.01832766318693757,1.3109189867973328,17.73353672027588,0.3146205758675933,33.12789292214438,29.81545826792717,0.9000107051178038,0,0,29.81545826792717,0.9999933242797852,,
109,3.2201458488960824,4.570917725563049,0.31081509590148926,0.018315814435482025,1.3103686571121216,17.773772954940796,0.31448846450075507,33.44238138664514,30.11259976029396,0.9004322811867161,0,0,30.11259976029396,0.9999779462814331,,
110,3.220149285669821,4.570962309837341,0.31384890526533127,0.018330410588532686,1.3118209838867188,17.814131498336792,0.31483707670122385,33.75721846334636,30.410368978977203,0.9008552944608255,0,0,30.410368978977203,0.9999836683273315,,
