round,probe_loss,probe_entropy,output_drift_vs_0,output_drift_vs_prev,delta_norm,theta_norm,applied_change,gross_drift,net_drift,drift_ratio,nan_count,inf_count,layer_drift_sum,delta_cosine,param_hash,hash_changed
66,3.220588414570883,4.568122744560242,0.01947392080910504,0.01820677751675248,1.2903507947921753,14.10441118478775,0.30968419602140784,20.021808467805386,2.452607911080122,0.12249682215388973,0,0,2.452607911080122,0.01139716524630785,,
67,3.220581897669738,4.5680636167526245,0.019662286387756467,0.018000195734202862,1.2924995422363281,14.105855017900467,0.31019987585023046,20.332008343655616,2.4688289910554886,0.12142573174901036,0,0,2.4688289910554886,-0.0008140546269714832,,
68,3.220577974560093,4.568159461021423,0.020251629874110222,0.01805944973602891,1.2902299165725708,14.107904106378555,0.30965518672019243,20.64166353037581,2.487609189003706,0.12051398790329451,0,0,2.487609189003706,-0.002446545520797372,,
69,3.2205835187894256,4.568120002746582,0.020531695103272796,0.01790812285616994,1.2945975065231323,14.109839618206024,0.31070339726284146,20.95236692763865,2.5097363851964474,0.11978295310806573,0,0,2.5097363851964474,-0.01671990007162094,,
70,3.2205698041168658,4.568070411682129,0.021184766897931695,0.01838665595278144,1.2935453057289124,14.111473798751831,0.31045086216181517,21.262817789800465,2.529568437486887,0.11896675513535059,0,0,2.529568437486887,0.004379645921289921,,
71,3.2205859828913512,4.568145930767059,0.021745241014286876,0.01813164073973894,1.29086834192276,14.112879246473312,0.3098084242083132,21.57262621400878,2.5471235029399395,0.11807201764270021,0,0,2.5471235029399395,0.0012034241808578372,,
72,3.220597006505229,4.568125605583191,0.022088801255449653,0.017964442260563374,1.2924084663391113,14.114412397146225,0.3101780451834202,21.8828042591922,2.565644931048155,0.11724479644652035,0,0,2.565644931048155,-3.8943013350944966e-05,,
73,3.2205849129523574,4.5680872797966,0.022684581112116575,0.0179001921787858,1.2911798357963562,14.11667776107788,0.30988314328715205,22.19268740247935,2.5867305733263493,0.11655778889749266,0,0,2.5867305733263493,0.0006504043703898787,,
74,3.220601578062749,4.568088412284851,0.023132948204874992,0.01827153144404292,1.2933712005615234,14.11912813782692,0.31040907837450504,22.503096480853856,2.60476753115654,0.11575151594682179,0,0,2.60476753115654,-0.0056929755955934525,,
75,3.2206124071422644,4.568071007728577,0.022781466832384467,0.018061229493469,1.2949903011322021,14.121016472578049,0.31079768715426326,22.81389416800812,2.6226549297571182,0.11495866994222965,0,0,2.6226549297571182,0.0007348444196395576,,
76,3.2205996002967296,4.568109333515167,0.022591851884499192,0.01838769158348441,1.2925381660461426,14.122996598482132,0.31020915508270264,23.12410332309082,2.6413998529314995,0.11422712552463764,0,0,2.6413998529314995,0.001876029884442687,,
77,3.220586534072045,4.5681304931640625,0.022888079518452287,0.018286483827978373,1.293394148349762,14.125233680009842,0.310414582490921,23.434517905581743,2.6618468686938286,0.11358658537027998,0,0,2.6618468686938286,0.009916328825056553,,
78,3.220590586871265,4.568084001541138,0.02295755106024444,0.018327033147215843,1.294485092163086,14.127300649881363,0.3106764149852097,23.745194320566952,2.680520884692669,0.11288687927774999,0,0,2.680520884692669,-0.0017305719666182995,,
79,3.220577034310674,4.568120360374451,0.023205359000712633,0.017960763536393642,1.2952665090560913,14.129765748977661,0.3108639628626406,24.056058283429593,2.7036278508603573,0.11238864734221943,0,0,2.7036278508603573,0.0012384175788611174,,
80,3.2205729490890604,4.5680617690086365,0.02316501596942544,0.018134026788175106,1.294766366481781,14.131601065397263,0.3107439302839339,24.366802213713527,2.7240535467863083,0.11179364131962756,0,0,2.7240535467863083,-0.001868894323706627,,
81,3.2205723979083665,4.5679978132247925,0.02301222854293883,0.017896979115903378,1.2955451011657715,14.133106291294098,0.31093082996085286,24.67773304367438,2.7388007938861847,0.11098267369368874,0,0,2.7388007938861847,0.004405519459396601,,
82,3.2205827406519756,4.568021535873413,0.02307941415347159,0.01785468915477395,1.2958459854125977,14.134591221809387,0.3110030246898532,24.988736068364233,2.75411157310009,0.11021412069683222,0,0,2.75411157310009,0.009080919437110424,,
83,3.2205700310736223,4.568040907382965,0.023095979122444987,0.01839984767138958,1.295799195766449,14.136191189289093,0.31099179154261947,25.299727859906852,2.7714507542550564,0.10954468639352198,0,0,2.7714507542550564,0.0024486370384693146,,
84,3.2205816707129813,4.568101286888123,0.023724700324237347,0.01807088078930974,1.2973041534423828,14.137662321329117,0.31135299568995833,25.61108085559681,2.7874502949416637,0.10883766720577165,0,0,2.7874502949416637,-0.0013779941946268082,,
85,3.220580503506806,4.568045258522034,0.024299479788169265,0.018053026869893074,1.2984300255775452,14.139244854450226,0.31162320636212826,25.92270406195894,2.8012573271989822,0.10806192596665348,0,0,2.8012573271989822,0.0026320393662899733,,
86,3.220570063496016,4.56798791885376,0.02447657589800656,0.01789528736844659,1.3043580651283264,14.141138762235641,0.3130459254607558,26.235749987419695,2.819401226937771,0.10746409873129584,0,0,2.819401226937771,0.0035321542527526617,,
87,3.22056552436089,4.5679991245269775,0.024490131996572018,0.01798586407676339,1.3026360273361206,14.142621994018555,0.31263262405991554,26.54838261147961,2.83361978456378,0.1067341775968833,0,0,2.83361978456378,-0.00893350224941969,,
88,3.2205716846157038,4.56810450553894,0.02421107399277389,0.0180864748544991,1.304880142211914,14.144564807415009,0.3131712283939123,26.861553839873523,2.852968964725733,0.10621012402084704,0,0,2.852968964725733,-0.01454052422195673,,
89,3.2205972334619855,4.568139374256134,0.024284307612106204,0.018014770466834307,1.305899739265442,14.145841807126999,0.313415938988328,27.17496977886185,2.8680530823767185,0.1055402491968009,0,0,2.8680530823767185,-0.011796342208981514,,
90,3.2206044312334,4.568116545677185,0.02459175605326891,0.01808634866029024,1.3054115772247314,14.147837668657303,0.31329877488315105,27.488268553745,2.8856894336640835,0.1049789450369304,0,0,2.8856894336640835,-0.001137644168920815,,
91,3.220611661427208,4.568146467208862,0.024766107322648168,0.01799626974388957,1.303196668624878,14.14954149723053,0.3127671917900443,27.801035745535046,2.902073085308075,0.10438722901804315,0,0,2.902073085308075,-0.001205555279739201,,
92,3.220620610007885,4.568161964416504,0.0249058585613966,0.018115160521119833,1.3027364611625671,14.15153220295906,0.3126567406579852,28.11369248619303,2.91868232190609,0.1038171105890621,0,0,2.91868232190609,0.00763896107673645,,
93,3.2206133149692895,4.568098545074463,0.024987129028886557,0.018163808155804873,1.3045931458473206,14.153212189674377,0.3131023566238582,28.42679484281689,2.9358346424996853,0.10327701940134248,0,0,2.9358346424996853,5.4714899306418374e-05,,
94,3.2206180162163847,4.56813770532608,0.024919619783759117,0.01841034274548292,1.3061487674713135,14.154916912317276,0.31347568752244115,28.74027053033933,2.9527447558939457,0.10273893395599087,0,0,2.9527447558939457,-0.0033795798663049936,,
95,3.220603880052706,4.568074107170105,0.025598631473258138,0.018231872469186783,1.3055821061134338,14.156262576580048,0.3133396995253861,29.053610229864717,2.9692175835371017,0.10219788728647873,0,0,2.9692175835371017,0.005068405997008085,,
96,3.2205839402805445,4.56803286075592,0.02541987900622189,0.0182118508964777,1.3034992814064026,14.158194780349731,0.31283982284367085,29.366450052708387,2.9845538437366486,0.10163141402449799,0,0,2.9845538437366486,0.006721752230077982,,
97,3.2205866637616203,4.567990362644196,0.02540237456560135,0.018270413856953382,1.3030076622962952,14.160445034503937,0.3127218368463218,29.67917188955471,3.0034236386418343,0.10119634233119416,0,0,3.0034236386418343,0.007477109786123037,,
98,3.2205903599145085,4.568049967288971,0.025275759398937225,0.018166590481996536,1.3034160137176514,14.162323951721191,0.31281984131783247,29.99199173087254,3.0229850709438324,0.10079307496714175,0,0,3.0229850709438324,0.0015508730430155993,,
99,3.2205960338334165,4.568037927150726,0.025637873215600848,0.01816060347482562,1.3051539659500122,14.163778930902481,0.31323695136234164,30.305228682234883,3.039388343691826,0.10029253946773331,0,0,3.039388343691826,-0.005204483401030302,,
100,3.220608548877407,4.568093657493591,0.025636960985139012,0.018067145720124245,1.3043214678764343,14.165348559617996,0.31303716218099,30.618265844415873,3.0562810003757477,0.09981887987732163,0,0,3.0562810003757477,-0.0021045298781245947,d009465d4088eebaa183f4b984bd22ac1617160cb2dc54203db975ecb2d6dfaa,True
101,3.2205997624086984,4.568046391010284,0.02576673706062138,0.018043908290565014,1.304160714149475,14.166941970586777,0.312998556997627,30.9312644014135,3.070740409195423,0.09927626524879458,0,0,3.070740409195423,-0.004535702522844076,,
102,3.2206050148364875,4.568022906780243,0.025888715405017138,0.01808180706575513,1.30497407913208,14.168046683073044,0.31319378735497594,31.244458188768476,3.0854562669992447,0.09875211304218688,0,0,3.0854562669992447,-0.0012473680544644594,,
103,3.2206204803183103,4.5680171251297,0.026011575246229768,0.018088321201503277,1.3053221702575684,14.169598162174225,0.31327732326462865,31.557735512033105,3.1019685715436935,0.0982950304010502,0,0,3.1019685715436935,0.0007762439781799912,,
104,3.220627451132968,4.567939639091492,0.026484761852771044,0.017997931223362684,1.3057237267494202,14.171010971069336,0.31337368628010154,31.871109198313206,3.117043673992157,0.09780154354204372,0,0,3.117043673992157,0.0019011819968000054,,
105,3.2206545886765436,4.567997217178345,0.026960067683830857,0.018544136080890894,1.305446207523346,14.172622621059418,0.3133070822805166,32.18441628059372,3.1327725797891617,0.09733818232018196,0,0,3.1327725797891617,-0.000411398388678208,,
106,3.220659841104333,4.568032503128052,0.026516940211877227,0.017931008245795965,1.309826135635376,14.174266636371613,0.31435827258974314,32.498774553183466,3.1478863060474396,0.09686169245846184,0,0,3.1478863060474396,0.007686379831284285,,
107,3.220674690560674,4.568154692649841,0.026238695718348026,0.018097004387527704,1.310409128665924,14.175832718610764,0.3144982038065791,32.813272756990045,3.162387177348137,0.09637524427289482,0,0,3.162387177348137,-0.0008651540847495198,,
108,3.2206774788865373,4.568109095096588,0.026161663234233856,0.01816912880167365,1.310918927192688,14.177241057157516,0.3146205269731581,33.1278932839632,3.177965961396694,0.09593021609179753,0,0,3.177965961396694,0.0037479351740330458,,
109,3.2206623052062584,4.56809389591217,0.025874817045405507,0.018107579089701176,1.3103686571121216,14.178875476121902,0.3144884589128196,33.44238174287602,3.191443383693695,0.09543110321002925,0,0,3.191443383693695,-0.010934082791209221,,
110,3.220661527068808,4.568092346191406,0.02612297935411334,0.01788314525038004,1.3118209838867188,14.181128680706024,0.31483703292906284,33.757218775805086,3.2109661251306534,0.0951193919871137,0,0,3.2109661251306534,-0.015073779039084911,,
111,3.220659225078851,4.568132936954498,0.026173741556704044,0.01815518457442522,1.3092440366744995,14.183246970176697,0.3142185644246638,34.07143734022975,3.228822372853756,0.09476625070469917,0,0,3.228822372853756,0.0008986858301796019,,
112,3.220677219507387,4.568132758140564,0.02638985076919198,0.017885006498545408,1.3110485076904297,14.184744447469711,0.31465164199471474,34.386088982224464,3.243582062423229,0.09432832166809872,0,0,3.243582062423229,-0.00844596978276968,,
113,3.220670897140604,4.568119585514069,0.02617113688029349,0.017984976060688496,1.310873031616211,14.186549842357635,0.31460954528301954,34.700698527507484,3.2588858231902122,0.09391412742330754,0,0,3.2588858231902122,0.007536844816058874,,
114,3.220657636381557,4.568127512931824,0.026764814974740148,0.01803057035431266,1.3098307847976685,14.18830144405365,0.314359397161752,35.015057924669236,3.2750946432352066,0.09353389191247641,0,0,3.2750946432352066,0.0013774482067674398,,
115,3.220677381619356,4.568119823932648,0.027629795717075467,0.018125557340681553,1.3104175925254822,14.189971357584,0.3145002000965178,35.329558124765754,3.2896227911114693,0.09311248047581369,0,0,3.2896227911114693,-0.004036230500787497,,
116,3.220663115766102,4.568048417568207,0.028367262799292803,0.01807389035820961,1.3091513514518738,14.191761374473572,0.3141963370144367,35.64375446178019,3.3057219684123993,0.09274337168821371,0,0,3.3057219684123993,-0.005307062994688749,,
117,3.220674722983068,4.56810200214386,0.02855984610505402,0.018121205270290375,1.3095353841781616,14.1932692527771,0.3142884955741465,35.95804295735434,3.3221321552991867,0.09238912582753989,0,0,3.3221321552991867,0.004093021620064974,,
118,3.2207006608980744,4.568117260932922,0.02911621704697609,0.018028704915195704,1.309903860092163,14.19527193903923,0.31437690323218703,36.272419860586524,3.339845187962055,0.09207671285231858,0,0,3.339845187962055,0.008694869466125965,,
119,3.2206921662309096,4.568167209625244,0.028967497404664755,0.018246828112751245,1.3099620342254639,14.196286231279373,0.3143908898346126,36.58681075042114,3.3532126620411873,0.0916508597842871,0,0,3.3532126620411873,-0.005600640084594488,,
120,3.220699104623174,4.568135142326355,0.029679188271984458,0.018163561820983887,1.3105889558792114,14.19758477807045,0.3145413608290255,36.90135211125016,3.3667751103639603,0.0912371747304467,0,0,3.3667751103639603,-0.0024569679517298937,,
121,3.2206975807706675,4.568078875541687,0.03000633348710835,0.017843409907072783,1.3097888231277466,14.199143826961517,0.3143493155948818,37.215701426845044,3.379821576178074,0.09081708651445689,0,0,3.379821576178074,-0.0004647172463592142,,
122,3.2206964784092795,4.568051517009735,0.03002307447604835,0.017911257687956095,1.3095357418060303,14.200715869665146,0.3142885719425976,37.52998999878764,3.3934496641159058,0.09041967941439463,0,0,3.3934496641159058,-0.003449724055826664,,
123,3.220693171325116,4.56802237033844,0.029997442150488496,0.01805794145911932,1.3105215430259705,14.202212154865265,0.31452516419813037,37.84451516298577,3.407867304980755,0.09004917331623699,0,0,3.407867304980755,0.007465702015906572,,
124,3.2206872380270584,4.5680320262908936,0.03075478784739971,0.018246580380946398,1.3101667165756226,14.203675121068954,0.3144400171004236,38.158955180086195,3.4201652854681015,0.08962942694125112,0,0,3.4201652854681015,-0.0007671437342651188,,
