round,probe_loss,probe_entropy,output_drift_vs_0,output_drift_vs_prev,delta_norm,theta_norm,applied_change,gross_drift,net_drift,drift_ratio,nan_count,inf_count,layer_drift_sum,delta_cosine,param_hash,hash_changed
52,,,,,1.270035445690155,15.611186623573303,0.3048085090704262,15.730140510480851,13.88499467074871,0.8826999772504499,0,0,13.88499467074871,0.9999029636383057,,
53,,,,,1.2717114686965942,15.646577715873718,0.30521076079458,16.03535127127543,14.151883974671364,0.8825428102732708,0,0,14.151883974671364,0.9999496936798096,,
54,,,,,1.273338794708252,15.682093501091003,0.3056013025343418,16.340952573809773,14.419946119189262,0.8824421987675152,0,0,14.419946119189262,0.9999589323997498,,
55,,,,,1.272929608821869,15.717669248580933,0.3055031024850905,16.646455676294863,14.688444212079048,0.8823766751137918,0,0,14.688444212079048,0.9999195337295532,,
56,,,,,1.2723113298416138,15.75320565700531,0.3053546976298094,16.951810373924673,14.957117155194283,0.8823315519267775,0,0,14.957117155194283,0.9998381733894348,,
57,,,,,1.2740131616592407,15.788856983184814,0.30576314497739077,17.257573518902063,15.226686805486679,0.8823191040622337,0,0,15.226686805486679,0.9999491572380066,,
58,,,,,1.2737727165222168,15.824580073356628,0.3057054462842643,17.563278965186328,15.496891736984253,0.8823461591483619,0,0,15.496891736984253,0.9999679327011108,,
59,,,,,1.2757766842842102,15.860412120819092,0.30618642177432775,17.869465386960655,15.767958641052246,0.8823967757064093,0,0,15.767958641052246,0.9999577403068542,,
60,3.22003298654341,4.569012820720673,0.1667991653084755,0.03854324575513601,1.2772899866104126,15.896387934684753,0.30654960265383124,18.176014989614487,16.040179282426834,0.8824915302716839,0,0,16.040179282426834,0.999976396560669,,
61,,,,,1.277829349040985,15.932455778121948,0.3066790271550417,18.48269401676953,16.313138008117676,0.8826168952056299,0,0,16.313138008117676,0.9998993873596191,,
62,,,,,1.2787591218948364,15.968620538711548,0.30690218787640333,18.78959620464593,16.586825042963028,0.8827664449149192,0,0,16.586825042963028,0.9999598860740662,,
63,,,,,1.2802019715309143,16.004895448684692,0.30724847689270973,19.09684468153864,16.86133086681366,0.8829380532750006,0,0,16.86133086681366,0.9999651908874512,,
64,,,,,1.2820623517036438,16.041314840316772,0.30769495852291584,19.404539640061557,17.136905997991562,0.8831390136466188,0,0,17.136905997991562,0.9999732375144958,,
65,,,,,1.2816014289855957,16.077765464782715,0.30758433789014816,19.712123977951705,17.412692070007324,0.8833493584700862,0,0,17.412692070007324,0.9999416470527649,,
66,,,,,1.29035085439682,16.114686727523804,0.30968422070145607,20.02180819865316,17.69117185473442,0.8835951118502673,0,0,17.69117185473442,0.9994837045669556,,
67,,,,,1.2924994826316833,16.15176773071289,0.3101998879574239,20.332008086610585,17.970848888158798,0.8838698475627902,0,0,17.970848888158798,0.9999731183052063,,
68,,,,,1.2902299761772156,16.188793182373047,0.30965518951416016,20.641663276124746,18.25006127357483,0.8841371467716435,0,0,18.25006127357483,0.9998540878295898,,
69,,,,,1.2945974469184875,16.226075649261475,0.31070336420089006,20.952366640325636,18.531024366617203,0.8844358579975821,0,0,18.531024366617203,0.9998925924301147,,
70,3.220022481687832,4.569355487823486,0.19545827060937881,0.03888377686962485,1.2935453653335571,16.263347148895264,0.31045088032260537,21.26281752064824,18.81221652030945,0.8847471179226409,0,0,18.81221652030945,0.999936044216156,,
71,,,,,1.29086834192276,16.300565719604492,0.3098084032535553,21.572625923901796,19.093008756637573,0.8850572398551737,0,0,19.093008756637573,0.9998704195022583,,
72,,,,,1.2924085855484009,16.337903022766113,0.3101780670695007,21.882803990971297,19.374704360961914,0.8853849062923977,0,0,19.374704360961914,0.9999805688858032,,
73,,,,,1.2911797761917114,16.37522554397583,0.30988314747810364,22.1926871384494,19.65634635090828,0.8857127678266716,0,0,19.65634635090828,0.9999479651451111,,
74,,,,,1.2933712601661682,16.412719011306763,0.3104090872220695,22.50309622567147,19.93901762366295,0.8860566307722441,0,0,19.93901762366295,0.9999772906303406,,
75,,,,,1.294990360736847,16.45033073425293,0.31079767644405365,22.813893902115524,20.222512185573578,0.8864121255380024,0,0,20.222512185573578,0.9999882578849792,,
76,,,,,1.2925381660461426,16.48784065246582,0.31020915834233165,23.124103060457855,20.505567282438278,0.8867616282813515,0,0,20.505567282438278,0.9998805522918701,,
77,,,,,1.293394148349762,16.52544593811035,0.3104146020486951,23.43451766250655,20.789294242858887,0.8871227708739785,0,0,20.789294242858887,0.9999868869781494,,
78,,,,,1.294485092163086,16.56316900253296,0.3106764075346291,23.74519407004118,21.073675602674484,0.8874922453997468,0,0,21.073675602674484,0.9999861121177673,,
79,,,,,1.295266568660736,16.600972175598145,0.3108639642596245,24.056058034300804,21.35862922668457,0.8878690430588861,0,0,21.35862922668457,0.9999842643737793,,
80,3.220031106044572,4.569717645645142,0.22456400282680988,0.039121315348893404,1.294766366481781,16.638818740844727,0.3107439042069018,24.366801938507706,21.643707275390625,0.8882457094702048,0,0,21.643707275390625,0.9999619126319885,,
81,,,,,1.2955451607704163,16.6767635345459,0.3109308131970465,24.677732751704752,21.92954221367836,0.888636830389638,0,0,21.92954221367836,0.9999601244926453,,
82,,,,,1.2958460450172424,16.714791297912598,0.3110030428506434,24.988735794555396,22.21576714515686,0.8890312550343742,0,0,22.21576714515686,0.9999791383743286,,
83,,,,,1.295799195766449,16.752878665924072,0.3109918050467968,25.299727599602193,22.502295345067978,0.8894283646524681,0,0,22.502295345067978,0.9999855160713196,,
84,,,,,1.2973041534423828,16.79106569290161,0.3113529812544584,25.61108058085665,22.789544373750687,0.8898314267451937,0,0,22.789544373750687,0.9999849796295166,,
85,,,,,1.2984299063682556,16.829376697540283,0.3116231635212898,25.92270374437794,23.07751414179802,0.890243331458129,0,0,23.07751414179802,0.9999762177467346,,
86,,,,,1.3043579459190369,16.868031978607178,0.31304589891806245,26.235749643296003,23.36723256111145,0.8906638033528258,0,0,23.36723256111145,0.9997704029083252,,
87,,,,,1.302635908126831,16.906670808792114,0.3126326142810285,26.548382257577032,23.6569042801857,0.8910864718859854,0,0,23.6569042801857,0.9999690055847168,,
88,,,,,1.3048802018165588,16.945484161376953,0.3131712335161865,26.86155349109322,23.947506099939346,0.8915160512916349,0,0,23.947506099939346,0.9999747276306152,,
89,,,,,1.305899739265442,16.984384059906006,0.31341592175886035,27.17496941285208,24.238524854183197,0.8919430408896425,0,0,24.238524854183197,0.9999818801879883,,
90,3.2200570115371847,4.570106506347656,0.254046693444252,0.03942197794094682,1.3054115772247314,17.02333092689514,0.31329878279939294,27.48826819565147,24.529760867357254,0.8923720000387972,0,0,24.529760867357254,0.9999693632125854,,
91,,,,,1.3031965494155884,17.062206268310547,0.31276713917031884,27.80103533482179,24.820695161819458,0.892797511419647,0,0,24.820695161819458,0.9998882412910461,,
92,,,,,1.3027364611625671,17.101135730743408,0.31265672529116273,28.113692060112953,25.11178568005562,0.8932226200088013,0,0,25.11178568005562,0.9999823570251465,,
93,,,,,1.3045931458473206,17.140198230743408,0.3131023459136486,28.426794406026602,25.403627336025238,0.893650792037201,0,0,25.403627336025238,0.9999858140945435,,
94,,,,,1.3061487078666687,17.179360151290894,0.3134756996296346,28.740270105656236,25.696190983057022,0.8940831414802529,0,0,25.696190983057022,0.9999787211418152,,
95,,,,,1.3055819869041443,17.21855354309082,0.31333969440311193,29.05360980005935,25.988816618919373,0.8945124821930179,0,0,25.988816618919373,0.9999779462814331,,
96,,,,,1.3034993410110474,17.257701635360718,0.3128398568369448,29.366449656896293,26.281045466661453,0.8949343817082372,0,0,26.281045466661453,0.9999397397041321,,
97,,,,,1.3030076026916504,17.29687738418579,0.31272181728854775,29.67917147418484,26.57339856028557,0.8953551342697827,0,0,26.57339856028557,0.9999889135360718,,
98,,,,,1.3034160137176514,17.33613085746765,0.31281986413523555,29.991991338320076,26.866133898496628,0.8957769290953846,0,0,26.866133898496628,0.999994158744812,,
99,,,,,1.3051539659500122,17.37553358078003,0.31323694810271263,30.30522828642279,27.15960195660591,0.8962018599534173,0,0,27.15960195660591,0.9999783039093018,,
100,3.220098155554864,4.570522367954254,0.2837592139840126,0.039597379975020885,1.3043214678764343,17.41494369506836,0.31303716031834483,30.618265446741134,27.453056126832962,0.8966234934041322,0,0,27.453056126832962,0.999980628490448,aee7e5c65807890185a5a47157fdf903423bf625f43f542da7126cb0b7e2be87,True
101,,,,,1.3041606545448303,17.454429626464844,0.31299853743985295,30.931263984180987,27.7468099296093,0.8970473998023103,0,0,27.7468099296093,0.999961256980896,,
102,,,,,1.3049741387367249,17.494006633758545,0.3131937989965081,31.244457783177495,28.041007548570633,0.8974714089507245,0,0,28.041007548570633,0.999988853931427,,
103,,,,,1.305322289466858,17.533658981323242,0.3132773330435157,31.55773511622101,28.335584074258804,0.8978966319954031,0,0,28.335584074258804,0.9999896287918091,,
104,,,,,1.3057236671447754,17.573383331298828,0.31337366346269846,31.87110877968371,28.630443334579468,0.898319651584544,0,0,28.630443334579468,0.9999932050704956,,
105,,,,,1.3054461479187012,17.613152265548706,0.3133070836775005,32.18441586336121,28.925432085990906,0.8987403160831874,0,0,28.925432085990906,0.9999905824661255,,
106,,,,,1.3098262548446655,17.653197526931763,0.3143583182245493,32.49877418158576,29.22179165482521,0.8991659652006742,0,0,29.22179165482521,0.9998629093170166,,
107,,,,,1.310409128665924,17.693320512771606,0.314498164691031,32.81327234627679,29.51840043067932,0.899587219438898,0,0,29.51840043067932,0.9999813437461853,,
108,,,,,1.3109189867973328,17.73353672027588,0.3146205758675933,33.12789292214438,29.81545826792717,0.9000107051178038,0,0,29.81545826792717,0.9999933242797852,,
109,,,,,1.3103686571121216,17.773772954940796,0.31448846450075507,33.44238138664514,30.11259976029396,0.9004322811867161,0,0,30.11259976029396,0.9999779462814331,,
110,3.220149415359396,4.570962309837341,0.31384890526533127,0.03981492621824145,1.3118209838867188,17.814131498336792,0.31483707670122385,33.75721846334636,30.410368978977203,0.9008552944608255,0,0,30.410368978977203,0.9999836683273315,,
111,,,,,1.3092440366744995,17.85441565513611,0.3142185634933412,34.0714370268397,30.707509458065033,0.9012683977454298,0,0,30.707509458065033,0.9999247193336487,,
112,,,,,1.3110485672950745,17.894840478897095,0.31465162243694067,34.386088649276644,31.00543737411499,0.901685495269795,0,0,31.00543737411499,0.9999743103981018,,
113,,,,,1.310873031616211,17.935302257537842,0.31460954900830984,34.700698198284954,31.303447663784027,0.9020984962582184,0,0,31.303447663784027,0.9999887347221375,,
114,,,,,1.3098307847976685,17.97577953338623,0.3143593920394778,35.01505759032443,31.601328313350677,0.9025068210106854,0,0,31.601328313350677,0.9999822378158569,,
115,,,,,1.3104175329208374,18.016340732574463,0.3145002112723887,35.32955780159682,31.89958882331848,0.9029150322927558,0,0,31.89958882331848,0.9999933838844299,,
116,,,,,1.3091513514518738,18.056869983673096,0.31419631745666265,35.64375411905348,32.19760328531265,0.9033168385621989,0,0,32.19760328531265,0.9999498724937439,,
117,,,,,1.3095353841781616,18.09747076034546,0.314288476947695,35.95804259600118,32.49588203430176,0.9037166566434474,0,0,32.49588203430176,0.9999938607215881,,
118,,,,,1.3099039196968079,18.138147354125977,0.31437692465260625,36.272419520653784,32.79446291923523,0.9041156711523176,0,0,32.79446291923523,0.9999924302101135,,
119,,,,,1.3099620938301086,18.178884506225586,0.3143908870406449,36.58681040769443,33.09319692850113,0.9045116685421838,0,0,33.09319692850113,0.9999909400939941,,
120,3.2202152328187252,4.571428120136261,0.3441352881491184,0.03996857861056924,1.3105888962745667,18.219703674316406,0.31454134033992887,36.90135174803436,33.39228814840317,0.9049069090045186,0,0,33.39228814840317,0.999995768070221,,
121,,,,,1.3097887635231018,18.26054859161377,0.3143492806702852,37.21570102870464,33.691383481025696,0.9053002509623147,0,0,33.691383481025696,0.9999824166297913,,
122,,,,,1.309535801410675,18.30144214630127,0.3142886129207909,37.529989641625434,33.99054193496704,0.9056901496521168,0,0,33.99054193496704,0.999989926815033,,
123,,,,,1.3105214834213257,18.34243631362915,0.3145251553505659,37.844514796976,34.29017114639282,0.9060803482445995,0,0,34.29017114639282,0.9999833106994629,,
124,,,,,1.3101667165756226,18.383470058441162,0.31443999568000436,38.158954792656004,34.58980166912079,0.906466171756281,0,0,34.58980166912079,0.9999811053276062,,
125,,,,,1.3110825419425964,18.424602508544922,0.31465978221967816,38.47361457487568,34.88987022638321,0.9068518934835496,0,0,34.88987022638321,0.9999898076057434,,
126,,,,,1.3144913911819458,18.465962886810303,0.31547793466597795,38.78909250954166,35.191025733947754,0.9072402435115043,0,0,35.191025733947754,0.9999071359634399,,
127,,,,,1.31427401304245,18.507357597351074,0.31542575918138027,39.10451826872304,35.49212747812271,0.9076221636134938,0,0,35.49212747812271,0.9999794363975525,,
128,,,,,1.3138041496276855,18.548770427703857,0.315312996506691,39.41983126522973,35.79324471950531,0.9080009622231904,0,0,35.79324471950531,0.9999843239784241,,
129,,,,,1.3158764839172363,18.590349674224854,0.315810349304229,39.73564161453396,36.095157623291016,0.9083824032197761,0,0,36.095157623291016,0.9999540448188782,,
130,3.2202899015915505,4.571919083595276,0.37473198398947716,0.04017730103805661,1.3163552284240723,18.63199472427368,0.31592526752501726,40.05156688205898,36.397323071956635,0.9087615268370396,0,0,36.397323071956635,0.9999957084655762,,
131,,,,,1.3132323026657104,18.673547744750977,0.31517574470490217,40.36674262676388,36.69870740175247,0.909132246341315,0,0,36.69870740175247,0.9999052882194519,,
132,,,,,1.3131957650184631,18.7151517868042,0.3151669716462493,40.68190959841013,37.00024300813675,0.9095011363375585,0,0,37.00024300813675,0.9999971389770508,,
133,,,,,1.3143255710601807,18.756861686706543,0.31543812388554215,40.99734772229567,37.302263259887695,0.9098701582493011,0,0,37.302263259887695,0.999991238117218,,
134,,,,,1.3135504722595215,18.798585891723633,0.31525213923305273,41.312599861528724,37.60418289899826,0.9102352072984702,0,0,37.60418289899826,0.9999907612800598,,
135,,,,,1.3140518069267273,18.840391159057617,0.3153724526055157,41.62797231413424,37.90635967254639,0.9105982723947104,0,0,37.90635967254639,0.9999953508377075,,
136,,,,,1.313202977180481,18.88219118118286,0.3151686955243349,41.943141009658575,38.208413779735565,0.9109573784885615,0,0,38.208413779735565,0.9999729990959167,,
137,,,,,1.3134474754333496,18.924057483673096,0.3152273800224066,42.25836838968098,38.51061826944351,0.9113134211506012,0,0,38.51061826944351,0.9999926090240479,,
138,,,,,1.3129109144210815,18.965951442718506,0.31509859347715974,42.57346698315814,38.81281715631485,0.9116668175431449,0,0,38.81281715631485,0.9999939799308777,,
139,,,,,1.3137714862823486,19.0079345703125,0.3153051361441612,42.8887721193023,39.11534357070923,0.9120182658039833,0,0,39.11534357070923,0.999993622303009,,
140,3.2203757236678285,4.572433412075043,0.405525129288435,0.04039163375273347,1.3133110404014587,19.04995059967041,0.3151946486905217,43.203966767992824,39.417863845825195,0.9123667754282823,0,0,39.417863845825195,0.9999962449073792,,
141,,,,,1.312921941280365,19.09201145172119,0.31510126451030374,43.51906803250313,39.72043514251709,0.9127133676863239,0,0,39.72043514251709,0.9999909400939941,,
142,,,,,1.3132883310317993,19.13414478302002,0.31518923537805676,43.834257267881185,40.023244857788086,0.9130585836825283,0,0,40.023244857788086,0.9999973177909851,,
143,,,,,1.3143262267112732,19.17638635635376,0.31543828547000885,44.149695553351194,40.326504707336426,0.9134039137054597,0,0,40.326504707336426,0.9999896883964539,,
144,,,,,1.3142328262329102,19.21867084503174,0.31541588669642806,44.46511144004762,40.629844665527344,0.9137466060398322,0,0,40.629844665527344,0.9999959468841553,,
145,,,,,1.3136661648750305,19.260980129241943,0.31527988659217954,44.7803913266398,40.93308162689209,0.9140849468758468,0,0,40.93308162689209,0.999989926815033,,
146,,,,,1.3170653581619263,19.30351495742798,0.3160956846550107,45.09648701129481,41.23734611272812,0.914424799927297,0,0,41.23734611272812,0.9999027252197266,,
147,,,,,1.3169828653335571,19.346096515655518,0.31607586285099387,45.412562874145806,41.54171133041382,0.914762539289835,0,0,41.54171133041382,0.9999951124191284,,
148,,,,,1.3165318965911865,19.388702869415283,0.31596763292327523,45.72853050706908,41.84601545333862,0.9150964395601738,0,0,41.84601545333862,0.9999915957450867,,
149,,,,,1.317574918270111,19.431413650512695,0.31621797662228346,46.044748483691365,42.150766491889954,0.9154304862110053,0,0,42.150766491889954,0.9999913573265076,,
150,3.220470624014359,4.572973728179932,0.43664221838116646,0.04069993505254388,1.3191832900047302,19.474242210388184,0.3166040061041713,46.361352489795536,42.45602422952652,0.9157632801776108,0,0,42.45602422952652,0.9999806880950928,,
151,,,,,1.316339910030365,19.517000675201416,0.3159215576015413,46.67727404739708,42.76065158843994,0.9160914483784757,0,0,42.76065158843994,0.9999389052391052,,
152,,,,,1.3165541887283325,19.5598087310791,0.31597300339490175,46.99324705079198,43.06538724899292,0.9164165055980361,0,0,43.06538724899292,0.9999957084655762,,
153,,,,,1.3163464069366455,19.602663040161133,0.31592311756685376,47.30917016835883,43.37016409635544,0.916739058030682,0,0,43.37016409635544,0.9999974966049194,,
154,,,,,1.3168362975120544,19.645589351654053,0.3160407105460763,47.62521087890491,43.67519760131836,0.9170604559078795,0,0,43.67519760131836,0.9999949932098389,,
155,,,,,1.316462218761444,19.688554763793945,0.31595094222575426,47.94116182113066,43.980215549468994,0.9173790095775953,0,0,43.980215549468994,0.9999946355819702,,
156,,,,,1.3152610659599304,19.73149013519287,0.31566264806315303,48.256824469193816,44.2848858833313,0.9176916709801524,0,0,44.2848858833313,0.999964714050293,,
157,,,,,1.3152263164520264,19.77447748184204,0.3156543434597552,48.57247881265357,44.589640617370605,0.9180021631046279,0,0,44.589640617370605,0.999997615814209,,
158,,,,,1.3156930208206177,19.81754779815674,0.3157663242891431,48.888245136942714,44.89465808868408,0.9183119165543177,0,0,44.89465808868408,0.999993622303009,,
159,,,,,1.3157779574394226,19.860671520233154,0.31578670535236597,49.20403184229508,45.1997766494751,0.9186193683140635,0,0,45.1997766494751,0.9999980330467224,,
160,3.220575672570136,4.5735408663749695,0.4680105745792389,0.04102126834914088,1.3160516619682312,19.90385866165161,0.3158524092286825,49.51988425152376,45.5050830245018,0.9189254723086445,0,0,45.5050830245018,0.9999976754188538,,
161,,,,,1.3157908916473389,19.947094917297363,0.3157898229546845,49.83567407447845,45.8104550242424,0.9192301674454858,0,0,45.8104550242424,0.9999929070472717,,
162,,,,,1.315874695777893,19.990391731262207,0.3158099288120866,50.151484003290534,46.11596632003784,0.9195334342850386,0,0,46.11596632003784,0.9999982714653015,,
163,,,,,1.3154901266098022,20.033714294433594,0.3157175970263779,50.46720160031691,46.42138636112213,0.919832780282981,0,0,46.42138636112213,0.9999913573265076,,
164,,,,,1.3158361911773682,20.077110290527344,0.315800650510937,50.78300225082785,46.727024495601654,0.9201311939929467,0,0,46.727024495601654,0.9999978542327881,,
165,,,,,1.316090166568756,20.120564460754395,0.3158616330474615,51.09886388387531,47.03281903266907,0.9204278815190989,0,0,47.03281903266907,0.9999983310699463,,
166,,,,,1.3185674548149109,20.16419553756714,0.31645619263872504,51.415320076514035,47.339378356933594,0.9207251513067365,0,0,47.339378356933594,0.9999367594718933,,
